Year,region,Country,fertility,life,population,child_mortality,gdp
1969,America,French Guiana,4.803,64.97399999999999,46754.0,,
1969,America,Grenada,4.69,63.517,94649.0,86.71,2597.0
1969,America,Guadeloupe,5.075,64.455,316932.0,,
1969,America,Guatemala,6.259,51.3,5302604.0,179.0,4441.0
1969,America,Guyana,5.112,59.326,708276.0,74.3,3788.0
1969,America,Haiti,5.847,46.831,4623315.0,249.9,1922.0
1969,America,Honduras,7.334,51.91,2617017.0,153.7,2781.0
1969,America,Jamaica,5.617000000000001,67.98100000000001,1845371.0,60.0,7132.0
1969,America,Martinique,4.789,65.46,323829.0,,
1969,America,Mexico,6.76,60.93899999999999,50370262.0,112.3,8441.0
1969,America,Netherlands Antilles,3.05,68.806,156998.0,,
1969,America,Nicaragua,6.919,53.015,2326261.0,175.2,6173.0
1969,America,Panama,5.279,65.04899999999999,1467612.0,70.5,6153.0
1969,America,Paraguay,5.894,65.32300000000001,2420365.0,78.7,3375.0
1969,America,Peru,6.415,52.687,12825119.0,168.8,6425.0
1969,America,Puerto Rico,3.248,71.247,2685678.0,,14000.0
1969,America,Saint Lucia,6.249,62.468,102825.0,,
1969,America,Saint Vincent and the Grenadines,6.185,64.719,89527.0,,
1969,America,Suriname,5.79,62.94300000000001,367733.0,72.67,8586.0
1969,America,Trinidad and Tobago,3.658,64.973,954771.0,52.8,10988.0
1969,America,United States,2.457,70.66,207573866.0,24.1,24147.0
1969,America,Uruguay,2.869,68.59,2794374.0,55.4,7668.0
1969,America,Venezuela,5.605,64.476,10333268.0,64.3,14753.0
1969,America,Virgin Islands (U.S.),5.3279999999999985,67.29,60675.0,,
1969,East Asia & Pacific,Australia,2.887,71.14,12457299.0,21.7,18949.0
1969,East Asia & Pacific,Brunei,5.731,66.821,119440.0,67.14,72988.0
1969,East Asia & Pacific,Cambodia,6.582999999999998,42.46,6811663.0,227.29,1660.0
1969,East Asia & Pacific,China,5.67,60.9652,792308749.0,119.1,732.0
1969,East Asia & Pacific,Fiji,4.71,59.495,509680.0,55.8,3971.0
1969,East Asia & Pacific,French Polynesia,5.12,59.828,107129.0,,
1969,East Asia & Pacific,Guam,4.526,65.238,83522.0,,
1969,East Asia & Pacific,"Hong Kong, China",3.545,71.525,3928817.0,,8065.0
1969,East Asia & Pacific,Indonesia,5.521,51.688,115379062.0,171.1,1920.0
1969,East Asia & Pacific,Japan,2.077,71.98,102326089.0,18.5,10548.0
1969,East Asia & Pacific,Kiribati,6.431,50.971,42782.0,144.4,3047.0
1969,East Asia & Pacific,"Korea, Dem. Rep.",4.364,58.681,13847248.0,,
1969,East Asia & Pacific,"Korea, Rep.",4.624,60.299,30816726.0,,
1969,East Asia & Pacific,Laos,5.972,45.94600000000001,2624932.0,,
1969,East Asia & Pacific,"Macao, China",2.388,68.829,245308.0,,13947.0
1969,East Asia & Pacific,Malaysia,5.0139999999999985,64.02,10640883.0,58.5,3902.0
1969,East Asia & Pacific,"Micronesia, Fed. Sts.",6.935,61.21100000000001,60166.0,95.41,1704.0
1969,East Asia & Pacific,Mongolia,7.5779999999999985,54.844,1244846.0,203.4,1637.0
1969,East Asia & Pacific,Myanmar,6.024,50.43600000000001,25548930.0,183.3,1401.0
1969,East Asia & Pacific,New Caledonia,5.3020000000000005,61.885,101567.0,,
1969,East Asia & Pacific,New Zealand,3.00562,71.55,2775713.0,21.2,19745.0
1969,East Asia & Pacific,Papua New Guinea,6.187,45.278,2371467.0,149.3,1636.0
1969,East Asia & Pacific,Philippines,6.376,60.563,34444983.0,85.2,3104.0
1969,East Asia & Pacific,Samoa,7.265,54.276,139783.0,140.09,3706.0
1969,East Asia & Pacific,Singapore,3.375,67.758,2036291.0,28.7,9207.0
1969,East Asia & Pacific,Solomon Islands,6.7810000000000015,53.737,158000.0,115.6,1195.0
1969,East Asia & Pacific,Taiwan,4.154,68.6,14282000.0,,4772.0
1969,East Asia & Pacific,Thailand,5.7639999999999985,59.073,35846930.0,104.5,2246.0
1969,East Asia & Pacific,Timor-Leste,6.039,39.031,591068.0,273.45,705.0
1969,East Asia & Pacific,Tonga,6.15,64.54899999999999,82879.0,53.8,1699.0
1969,East Asia & Pacific,Vanuatu,6.348,51.795,82945.0,113.2,1656.0
1969,East Asia & Pacific,Vietnam,6.487,60.413,43908540.0,87.3,1059.0
1969,Europe & Central Asia,Albania,5.16,66.702,2082474.0,110.3,3587.0
1969,Europe & Central Asia,Armenia,3.314,69.808,2456370.0,67.93,3313.0
1969,Europe & Central Asia,Austria,2.488,70.06,7431574.0,29.3,16743.0
1969,Europe & Central Asia,Azerbaijan,4.753,64.712,5059921.0,77.44,6819.0
1969,Europe & Central Asia,Belarus,2.337,72.84,8959479.0,25.85,5120.0
1969,Europe & Central Asia,Belgium,2.283,70.71,9590007.0,24.8,17868.0
1969,Europe & Central Asia,Bosnia and Herzegovina,2.994,65.616,3530780.0,83.16,2431.0
1969,Europe & Central Asia,Bulgaria,2.132,70.43,8436396.0,40.9,7592.0
1969,Europe & Central Asia,Channel Islands,2.222,71.726,119910.0,,
1969,Europe & Central Asia,Croatia,2.035,68.055,4157459.0,43.04,11324.0
1969,Europe & Central Asia,Cyprus,2.6860000000000004,72.318,606224.0,36.1,8017.0
1969,Europe & Central Asia,Czech Rep.,2.009,69.44,9763422.0,,
1969,Europe & Central Asia,Denmark,2.0,73.26,4896948.0,17.4,21701.0
1969,Europe & Central Asia,Estonia,2.07,70.28,1350454.0,25.93,9109.0
1969,Europe & Central Asia,Finland,1.94,69.67,4595003.0,16.9,15058.0
1969,Europe & Central Asia,France,2.557,71.27,50387730.0,19.1,17339.0
1969,Europe & Central Asia,Georgia,2.609,67.139,4665358.0,77.29,4685.0
1969,Europe & Central Asia,Germany,2.165,70.4648962092,77860668.0,26.4,20409.0
1969,Europe & Central Asia,Greece,2.367,70.638,8746781.0,40.1,11466.0
1969,Europe & Central Asia,Greenland,4.58,65.1445065224,45221.0,,9432.0
1969,Europe & Central Asia,Hungary,2.008,69.4,10277698.0,43.8,12973.0
1969,Europe & Central Asia,Iceland,3.1180000000000003,73.71,201606.0,16.5,13983.0
1969,Europe & Central Asia,Ireland,3.817,70.85,2935643.0,23.0,11331.0
1969,Europe & Central Asia,Italy,2.497,70.9,52952971.0,35.1,15735.0
1969,Europe & Central Asia,Kazakhstan,3.6,62.21,12897025.0,90.64,11115.0
1969,Europe & Central Asia,Kyrgyzstan,4.961,60.147,2890720.0,,
1969,Europe & Central Asia,Latvia,1.877,70.21,2345942.0,26.95,7222.0
1969,Europe & Central Asia,Lithuania,2.309,71.22,3104044.0,27.4,12679.0
1969,Europe & Central Asia,Luxembourg,2.0540000000000003,69.84,336922.0,23.6,29081.0
1969,Europe & Central Asia,"Macedonia, FYR",3.039,65.824,1549553.0,127.48,5978.0
1969,Europe & Central Asia,Malta,2.023,70.245,303822.0,29.2,4121.0
1969,Europe & Central Asia,Moldova,2.613,64.908,3544593.0,70.52,4887.0
1969,Europe & Central Asia,Montenegro,2.7260000000000004,69.293,515746.0,55.57,9816.0
1969,Europe & Central Asia,Netherlands,2.75,73.54,12816446.0,16.4,18892.0
1969,Europe & Central Asia,Norway,2.69,73.67,3847232.0,16.9,21845.0
1969,Europe & Central Asia,Poland,2.239,69.74,32265420.0,37.7,8331.0
1969,Europe & Central Asia,Portugal,3.047,66.52,8682998.0,72.0,9269.0
1969,Europe & Central Asia,Romania,3.185840708,67.89,20007565.0,69.4,9492.0
1969,Europe & Central Asia,Russia,1.984,68.74,129734240.0,36.04,13972.0
1969,Europe & Central Asia,Serbia,2.399,67.358,8111427.0,54.83,9837.0
1969,Europe & Central Asia,Slovak Republic,2.514,69.81,4475755.0,32.02,10790.0
1969,Europe & Central Asia,Slovenia,2.294,69.32,1660081.0,28.2,12039.0
1969,Europe & Central Asia,Spain,2.8680000000000003,71.26,33436107.0,31.8,11650.0
1969,Europe & Central Asia,Sweden,1.922,74.15,7990318.0,13.9,21168.0
1969,Europe & Central Asia,Switzerland,2.218,72.73,6114502.0,19.2,34719.0
1969,Europe & Central Asia,Tajikistan,6.841,59.79600000000001,2851284.0,159.95,4413.0
1969,Europe & Central Asia,Turkey,5.644,51.683,34711167.0,192.3,6470.0
1969,Europe & Central Asia,Turkmenistan,6.35,58.143,2126749.0,123.9,9406.0
1969,Europe & Central Asia,Ukraine,2.0340000000000003,70.97,46947038.0,36.72,7355.0
1969,Europe & Central Asia,United Kingdom,2.407,71.75,55443064.0,21.4,16616.0
1969,Europe & Central Asia,Uzbekistan,6.5520000000000005,62.639,11605561.0,150.48,3111.0
1969,Middle East & North Africa,Algeria,7.652,49.976000000000006,13338918.0,245.8,6747.0
1969,Middle East & North Africa,Bahrain,6.69,62.562,205291.0,85.0,29943.0
1969,Middle East & North Africa,Djibouti,6.774,48.476000000000006,151782.0,189.15,3668.0
1969,Middle East & North Africa,Egypt,6.04,51.898,35089893.0,246.4,2614.0
1969,Middle East & North Africa,Iran,6.528,50.15,27912687.0,219.48,9709.0
1969,Middle East & North Africa,Iraq,7.382999999999999,57.5,9690613.0,120.6,7846.0
1969,Middle East & North Africa,Israel,3.812,71.003,2775091.0,30.36,10562.0
1969,Middle East & North Africa,Jordan,7.968,59.468,1565143.0,94.7,5182.0
1969,Middle East & North Africa,Kuwait,7.327000000000001,65.406,696610.0,75.8,48781.0
1969,Middle East & North Africa,Lebanon,5.064,65.8,2407221.0,63.4,11422.0
1969,Middle East & North Africa,Libya,7.837999999999999,55.011,1911968.0,148.7,66299.0
1969,Middle East & North Africa,Morocco,6.7810000000000015,52.19600000000001,14908265.0,193.2,2338.0
1969,Middle East & North Africa,Oman,7.292999999999998,49.575,707663.0,240.5,19335.0
1969,Middle East & North Africa,Qatar,6.952000000000001,67.708,99873.0,71.0,125963.0
1969,Middle East & North Africa,Saudi Arabia,7.273,51.682,5539331.0,187.51,34527.0
1969,Middle East & North Africa,Syria,7.574,58.418,6155081.0,111.3,3009.0
1969,Middle East & North Africa,Tunisia,6.59,49.988,5025402.0,190.3,2876.0
1969,Middle East & North Africa,United Arab Emirates,6.6789999999999985,60.85,201308.0,108.2,35623.0
1969,Middle East & North Africa,West Bank and Gaza,7.921,55.056,1124574.0,137.01,1320.0
1969,Middle East & North Africa,Western Sahara,6.62,41.674,74168.0,,
1969,Middle East & North Africa,"Yemen, Rep.",7.512,40.346,6048704.0,,
1969,South Asia,Afghanistan,7.671,36.172,11676990.0,313.0,1178.0
1969,South Asia,Bangladesh,6.945,48.307,65474474.0,225.4,1195.0
1969,South Asia,Bhutan,6.67,36.269,291747.0,278.6,1055.0
1969,South Asia,India,5.573,48.119,541544619.0,216.6,1141.0
1969,South Asia,Maldives,7.237,43.334,112714.0,270.5,1372.0
1969,South Asia,Nepal,5.981,42.03100000000001,11655685.0,273.6,1031.0
1969,South Asia,Pakistan,6.6,52.955,57790852.0,193.3,1636.0
1969,South Asia,Sri Lanka,4.477,63.65,12289319.0,72.5,1993.0
1969,Sub-Saharan Africa,Angola,7.338999999999999,36.627,5815282.0,268.59,5158.0
1969,Sub-Saharan Africa,Benin,6.71,41.813,2793872.0,269.0,1210.0
1969,Sub-Saharan Africa,Botswana,6.667000000000002,54.184,671247.0,132.2,1455.0
1969,Sub-Saharan Africa,Burkina Faso,6.593,38.652,5694428.0,320.1,799.0
1969,Sub-Saharan Africa,Burundi,7.292999999999998,43.679,3465190.0,247.3,627.0
1969,Sub-Saharan Africa,Cameroon,6.159,45.598,6668834.0,222.4,2146.0
1969,Sub-Saharan Africa,Cape Verde,6.954,51.479,266624.0,179.1,936.0
1969,Sub-Saharan Africa,Central African Rep.,5.954,41.213,1792147.0,,
1969,Sub-Saharan Africa,Chad,6.477,40.87300000000001,3575273.0,263.48,1341.0
1969,Sub-Saharan Africa,Comoros,7.06,47.23,232529.0,226.07,1425.0
1969,Sub-Saharan Africa,"Congo, Dem. Rep.",6.187,43.563,19694467.0,251.7,2160.0
1969,Sub-Saharan Africa,"Congo, Rep.",6.235,53.059,1296244.0,147.0,3057.0
1969,Sub-Saharan Africa,Cote d'Ivoire,7.882999999999999,42.88800000000001,5192919.0,247.3,3645.0
1969,Sub-Saharan Africa,Equatorial Guinea,5.671,39.451,292015.0,244.21,1242.0
1969,Sub-Saharan Africa,Eritrea,6.667000000000002,40.154,1798934.0,223.11,1080.0
1969,Sub-Saharan Africa,Ethiopia,6.937,42.663,28197484.0,241.2,810.0
1969,Sub-Saharan Africa,Gabon,5.021,45.817,521339.0,194.25,3836.0
1969,Sub-Saharan Africa,Gambia,6.042999999999998,36.985,446488.0,308.8,1691.0
1969,Sub-Saharan Africa,Ghana,6.957000000000002,49.056,8484140.0,202.5,2240.0
1969,Sub-Saharan Africa,Guinea,6.174,36.421,4099723.0,330.2,950.0
1969,Sub-Saharan Africa,Guinea-Bissau,5.643,43.894,596459.0,267.44,1708.0
1969,Sub-Saharan Africa,Kenya,8.103,51.64100000000001,10867576.0,151.1,2124.0
1969,Sub-Saharan Africa,Lesotho,5.807,48.817,1012087.0,181.0,741.0
1969,Sub-Saharan Africa,Liberia,6.655,38.674,1401077.0,291.6,1446.0
1969,Sub-Saharan Africa,Madagascar,7.322,44.283,6379309.0,150.2,2436.0
1969,Sub-Saharan Africa,Malawi,7.263,40.214,4404709.0,345.8,494.0
1969,Sub-Saharan Africa,Mali,6.8889999999999985,31.72,5936162.0,404.6,813.0
1969,Sub-Saharan Africa,Mauritania,6.791,48.662,1101457.0,197.5,2717.0
1969,Sub-Saharan Africa,Mauritius,4.213,63.129,813258.0,86.9,3080.0
1969,Sub-Saharan Africa,Mayotte,7.91,61.725,35364.0,,
1969,Sub-Saharan Africa,Mozambique,6.596,38.806,9245275.0,275.1,682.0
1969,Sub-Saharan Africa,Namibia,6.401,52.029,758305.0,96.1,6112.0
1969,Sub-Saharan Africa,Niger,7.3820000000000014,36.175,4244349.0,322.9,1362.0
1969,Sub-Saharan Africa,Nigeria,6.425,27.0,56023503.0,292.6,2988.0
1969,Sub-Saharan Africa,Reunion,5.119,62.41,450746.0,,
1969,Sub-Saharan Africa,Rwanda,8.217,44.295,3635227.0,214.7,642.0
1969,Sub-Saharan Africa,Sao Tome and Principe,6.444,55.272,71709.0,87.5,2115.0
1969,Sub-Saharan Africa,Senegal,7.303,38.816,3967316.0,294.4,1934.0
1969,Sub-Saharan Africa,Seychelles,5.85,65.192,50560.0,76.1,6242.0
1969,Sub-Saharan Africa,Sierra Leone,6.643,33.812,2546888.0,340.5,1630.0
1969,Sub-Saharan Africa,Somalia,7.209,40.571,3528415.0,233.83,1019.0
1969,Sub-Saharan Africa,South Africa,5.643,52.47,21926000.0,150.75,10156.0
1969,Sub-Saharan Africa,South Sudan,6.869,35.411,2940782.0,332.9,2388.0
1969,Sub-Saharan Africa,Sudan,6.877999999999999,51.857,11432923.0,156.0,2167.0
1969,Sub-Saharan Africa,Swaziland,6.869,47.49100000000001,433598.0,179.0,3142.0
1969,Sub-Saharan Africa,Tanzania,6.778,46.342,13185749.0,217.1,1349.0
1969,Sub-Saharan Africa,Togo,7.029,45.955,2018669.0,229.8,1969.0
1969,Sub-Saharan Africa,Uganda,7.1179999999999986,48.577,9157569.0,186.3,1092.0
1969,Sub-Saharan Africa,Zambia,7.425,48.58,4006340.0,183.7,3891.0
1969,Sub-Saharan Africa,Zimbabwe,7.415,54.596,5036244.0,112.2,2121.0
1970,America,Antigua and Barbuda,3.684,65.898,65587.0,55.87,5807.0
1970,America,Argentina,3.073,66.449,23983358.0,72.4,9951.0
1970,America,Aruba,2.908,69.14,59066.0,,6382.0
1970,America,Bahamas,3.531,65.943,169367.0,30.6,21210.0
1970,America,Barbados,3.113,65.164,238593.0,48.1,9013.0
1970,America,Belize,6.299,65.566,122336.0,97.3,2509.0
1970,America,Bolivia,6.5779999999999985,45.765,4216572.0,231.3,3678.0
1970,America,Brazil,5.024,58.865,96078304.0,133.7,5930.0
1970,America,Canada,2.311,72.65,21716855.0,22.0,19842.0
1970,America,Chile,4.023,62.024,9577572.0,79.6,7382.0
1970,America,Colombia,5.599,60.903,21329811.0,97.6,4325.0
1970,America,Costa Rica,5.012,66.792,1820379.0,76.4,5723.0
1970,America,Cuba,4.033,69.811,8701886.0,43.1,8918.0
1970,America,Dominican Rep.,6.182,58.465,4511577.0,,
1970,America,Ecuador,6.127999999999999,57.791,5972464.0,138.0,5723.0
1970,America,El Salvador,6.2029999999999985,56.49800000000001,3736311.0,155.1,4810.0
1970,America,French Guiana,4.6530000000000005,65.337,48561.0,,
1970,America,Grenada,4.604,63.843,94393.0,84.31,2658.0
1970,America,Guadeloupe,4.933,64.982,320063.0,,
1970,America,Guatemala,6.235,52.041,5447687.0,174.1,4606.0
1970,America,Guyana,5.0680000000000005,59.447,720738.0,73.9,3905.0
1970,America,Haiti,5.7620000000000005,47.20399999999999,4709644.0,245.1,1970.0
1970,America,Honduras,7.27,52.51,2688208.0,147.9,2771.0
1970,America,Jamaica,5.477,68.259,1869031.0,57.8,7880.0
1970,America,Martinique,4.613,65.986,325561.0,,
1970,America,Mexico,6.72,61.369,51868335.0,108.6,8757.0
1970,America,Netherlands Antilles,2.91,69.21600000000001,159179.0,,
1970,America,Nicaragua,6.892,53.681,2398160.0,171.4,6031.0
1970,America,Panama,5.172999999999999,65.518,1509822.0,67.7,6345.0
1970,America,Paraguay,5.739,65.487,2482508.0,78.0,3487.0
1970,America,Peru,6.307,53.455,13187182.0,163.8,6719.0
1970,America,Puerto Rico,3.1460000000000004,71.58,2715540.0,,15220.0
1970,America,Saint Lucia,6.101,63.017,104101.0,,
1970,America,Saint Vincent and the Grenadines,6.0139999999999985,65.101,90465.0,,
1970,America,Suriname,5.653,63.268,372297.0,69.66,8786.0
1970,America,Trinidad and Tobago,3.554,65.081,967658.0,51.6,11495.0
1970,America,United States,2.461,70.92,209463865.0,23.3,23908.0
1970,America,Uruguay,2.902,68.617,2809117.0,54.3,7934.0
1970,America,Venezuela,5.404,64.949,10680678.0,62.6,15390.0
1970,America,Virgin Islands (U.S.),5.167000000000002,67.708,64070.0,,
1970,East Asia & Pacific,Australia,2.859,70.81,12728362.0,21.4,19719.0
1970,East Asia & Pacific,Brunei,5.751,67.23100000000001,125088.0,64.55,74132.0
1970,East Asia & Pacific,Cambodia,6.475,41.662,6937996.0,225.64,1643.0
1970,East Asia & Pacific,China,5.746,62.6508,814622841.0,113.3,848.0
1970,East Asia & Pacific,Fiji,4.543,59.857,520555.0,55.3,4384.0
1970,East Asia & Pacific,French Polynesia,5.057,60.184,110872.0,,
1970,East Asia & Pacific,Guam,4.372,65.66199999999999,85459.0,,
1970,East Asia & Pacific,"Hong Kong, China",3.4210000000000003,71.892,3958092.0,,8596.0
1970,East Asia & Pacific,Indonesia,5.474,52.38800000000001,118361740.0,165.6,2082.0
1970,East Asia & Pacific,Japan,2.101,72.07,103710287.0,17.5,14203.0
1970,East Asia & Pacific,Kiribati,6.051,51.422,43891.0,140.0,3136.0
1970,East Asia & Pacific,"Korea, Dem. Rep.",4.327,59.65600000000001,14246772.0,,
1970,East Asia & Pacific,"Korea, Rep.",4.527,61.17100000000001,31443029.0,,
1970,East Asia & Pacific,Laos,5.974,46.256,2691207.0,,
1970,East Asia & Pacific,"Macao, China",2.166,69.19800000000001,250995.0,,14945.0
1970,East Asia & Pacific,Malaysia,4.872,64.446,10909353.0,55.8,4051.0
1970,East Asia & Pacific,"Micronesia, Fed. Sts.",6.938,61.63399999999999,61431.0,92.23,1738.0
1970,East Asia & Pacific,Mongolia,7.569,55.363,1281535.0,200.65,1695.0
1970,East Asia & Pacific,Myanmar,5.959,50.988,26164131.0,179.2,1438.0
1970,East Asia & Pacific,New Caledonia,5.3039999999999985,62.422,105134.0,,
1970,East Asia & Pacific,New Zealand,2.9493400000000003,71.33,2819597.0,20.8,19200.0
1970,East Asia & Pacific,Papua New Guinea,6.1629999999999985,46.011,2434698.0,144.4,1774.0
1970,East Asia & Pacific,Philippines,6.2639999999999985,60.832,35451392.0,84.0,3132.0
1970,East Asia & Pacific,Samoa,7.194,54.777,142354.0,137.54,3748.0
1970,East Asia & Pacific,Singapore,3.19,68.08800000000001,2074099.0,27.4,10336.0
1970,East Asia & Pacific,Solomon Islands,6.914,54.253,160256.0,107.2,1215.0
1970,East Asia & Pacific,Taiwan,3.932,68.65,14598000.0,,5144.0
1970,East Asia & Pacific,Thailand,5.595,59.519,36915397.0,99.7,2323.0
1970,East Asia & Pacific,Timor-Leste,5.917000000000002,39.518,604382.0,267.01,706.0
1970,East Asia & Pacific,Tonga,5.941,64.876,84369.0,50.2,1718.0
1970,East Asia & Pacific,Vanuatu,6.272,52.369,85393.0,108.6,1678.0
1970,East Asia & Pacific,Vietnam,6.465,59.594,44927973.0,85.7,1053.0
1970,Europe & Central Asia,Albania,5.05,66.94800000000001,2135599.0,107.98,3712.0
1970,Europe & Central Asia,Armenia,3.208,70.143,2518408.0,70.47,3533.0
1970,Europe & Central Asia,Austria,2.292,70.11,7465908.0,29.0,17865.0
1970,Europe & Central Asia,Azerbaijan,4.612,65.035,5172002.0,75.11,7285.0
1970,Europe & Central Asia,Belarus,2.3040000000000003,72.32,9039503.0,27.88,5461.0
1970,Europe & Central Asia,Belgium,2.206,70.97,9624908.0,24.0,18903.0
1970,Europe & Central Asia,Bosnia and Herzegovina,2.881,66.181,3564389.0,77.65,2500.0
1970,Europe & Central Asia,Bulgaria,2.135,71.27,8489572.0,38.9,7971.0
1970,Europe & Central Asia,Channel Islands,2.121,71.82300000000002,121126.0,,
1970,Europe & Central Asia,Croatia,2.007,68.381,4169217.0,39.55,11777.0
1970,Europe & Central Asia,Cyprus,2.61,72.57600000000002,613735.0,35.97,8344.0
1970,Europe & Central Asia,Czech Rep.,2.045,69.53,9788863.0,,
1970,Europe & Central Asia,Denmark,1.95,73.38,4928704.0,16.6,21990.0
1970,Europe & Central Asia,Estonia,2.097,70.39,1365002.0,27.16,9721.0
1970,Europe & Central Asia,Finland,1.83,70.36,4605998.0,16.1,16245.0
1970,Europe & Central Asia,France,2.488,72.16,50763212.0,18.2,18185.0
1970,Europe & Central Asia,Georgia,2.595,67.456,4707491.0,75.77,5212.0
1970,Europe & Central Asia,Germany,2.042,70.7041569934,78169287.0,25.7,21218.0
1970,Europe & Central Asia,Greece,2.364,70.949,8793002.0,37.5,12366.0
1970,Europe & Central Asia,Greenland,3.9,65.5261008268,46431.0,,9961.0
1970,Europe & Central Asia,Hungary,2.03,69.24,10315420.0,42.7,12917.0
1970,Europe & Central Asia,Iceland,3.031,73.81,204101.0,15.8,14937.0
1970,Europe & Central Asia,Ireland,3.813,70.89,2963020.0,22.2,11551.0
1970,Europe & Central Asia,Italy,2.469,71.66,53324772.0,33.6,16450.0
1970,Europe & Central Asia,Kazakhstan,3.5380000000000003,62.542,13109992.0,87.52,11864.0
1970,Europe & Central Asia,Kyrgyzstan,4.892,60.499,2964499.0,,
1970,Europe & Central Asia,Latvia,1.91,70.23,2365705.0,27.14,7706.0
1970,Europe & Central Asia,Lithuania,2.3080000000000003,71.08,3137113.0,25.4,13539.0
1970,Europe & Central Asia,Luxembourg,1.96,69.58,339184.0,22.4,29363.0
1970,Europe & Central Asia,"Macedonia, FYR",2.98,66.301,1567968.0,122.21,6221.0
1970,Europe & Central Asia,Malta,1.975,70.515,303607.0,27.8,4631.0
1970,Europe & Central Asia,Moldova,2.582,65.045,3594501.0,67.55,5212.0
1970,Europe & Central Asia,Montenegro,2.689,69.869,518727.0,52.38,10228.0
1970,Europe & Central Asia,Netherlands,2.57,73.6,12958757.0,15.8,19800.0
1970,Europe & Central Asia,Norway,2.5,74.08,3877383.0,16.2,22186.0
1970,Europe & Central Asia,Poland,2.229,69.87,32529022.0,36.3,8705.0
1970,Europe & Central Asia,Portugal,2.994,67.17,8684237.0,68.2,10175.0
1970,Europe & Central Asia,Romania,2.8672566372,68.131,20252540.0,65.6,9602.0
1970,Europe & Central Asia,Russia,1.995,68.86,130391798.0,44.2,14915.0
1970,Europe & Central Asia,Serbia,2.384,67.738,8172645.0,53.37,10197.0
1970,Europe & Central Asia,Slovak Republic,2.499,69.74,4509366.0,30.72,10978.0
1970,Europe & Central Asia,Slovenia,2.273,69.421,1669731.0,26.9,12524.0
1970,Europe & Central Asia,Spain,2.872,72.24,33791761.0,29.2,12233.0
1970,Europe & Central Asia,Sweden,1.919,74.7,8042839.0,13.4,22054.0
1970,Europe & Central Asia,Switzerland,2.121,73.14,6169124.0,18.4,36582.0
1970,Europe & Central Asia,Tajikistan,6.877999999999999,60.127,2941501.0,157.53,4703.0
1970,Europe & Central Asia,Turkey,5.563,52.291,35464196.0,186.9,6740.0
1970,Europe & Central Asia,Turkmenistan,6.3020000000000005,58.468,2188499.0,125.67,10045.0
1970,Europe & Central Asia,Ukraine,2.047,70.87,47316501.0,35.23,7850.0
1970,Europe & Central Asia,United Kingdom,2.294,72.0,55645390.0,21.0,16933.0
1970,Europe & Central Asia,Uzbekistan,6.492000000000001,62.964,11972994.0,147.91,3321.0
1970,Middle East & North Africa,Algeria,7.641,50.36600000000001,13746185.0,242.2,7227.0
1970,Middle East & North Africa,Bahrain,6.497999999999998,63.45,211878.0,76.8,31232.0
1970,Middle East & North Africa,Djibouti,6.8039999999999985,49.16,161622.0,186.95,4357.0
1970,Middle East & North Africa,Egypt,5.94,52.179,35923283.0,242.9,3055.0
1970,Middle East & North Africa,Iran,6.44,50.856,28662011.0,202.23,10467.0
1970,Middle East & North Africa,Iraq,7.362,58.199,10021785.0,115.0,7555.0
1970,Middle East & North Africa,Israel,3.817,71.185,2849534.0,29.43,11062.0
1970,Middle East & North Africa,Jordan,7.926,60.17100000000001,1666920.0,90.1,4478.0
1970,Middle East & North Africa,Kuwait,7.241,65.857,753142.0,70.9,54023.0
1970,Middle East & North Africa,Lebanon,4.948,66.067,2464286.0,62.7,11978.0
1970,Middle East & North Africa,Libya,7.867000000000001,56.052,1994000.0,137.8,67491.0
1970,Middle East & North Africa,Morocco,6.687,52.576,15309995.0,188.7,2411.0
1970,Middle East & North Africa,Oman,7.311,50.31,731703.0,227.6,19472.0
1970,Middle East & North Africa,Qatar,6.917999999999998,68.343,108401.0,66.2,158673.0
1970,Middle East & North Africa,Saudi Arabia,7.28,52.692,5771846.0,182.27,39979.0
1970,Middle East & North Africa,Syria,7.572,59.164,6368017.0,105.2,2582.0
1970,Middle East & North Africa,Tunisia,6.438,51.133,5127001.0,180.6,2990.0
1970,Middle East & North Africa,United Arab Emirates,6.605,61.614,231754.0,98.4,42822.0
1970,Middle East & North Africa,West Bank and Gaza,7.862,55.736,1124591.0,131.99,1404.0
1970,Middle East & North Africa,Western Sahara,6.62,42.067,76691.0,,
1970,Middle East & North Africa,"Yemen, Rep.",7.542000000000002,41.176,6144992.0,,
1970,South Asia,Afghanistan,7.671,36.663,11964906.0,307.8,1174.0
1970,South Asia,Bangladesh,6.947,47.58,66881158.0,224.1,1226.0
1970,South Asia,Bhutan,6.671,36.947,301879.0,271.5,1067.0
1970,South Asia,India,5.494,48.83600000000001,553873890.0,213.3,1170.0
1970,South Asia,Maldives,7.227,44.153,115772.0,260.9,1404.0
1970,South Asia,Nepal,5.971,42.428,11917872.0,267.6,1036.0
1970,South Asia,Pakistan,6.601,53.482,59382651.0,188.8,1758.0
1970,South Asia,Sri Lanka,4.342,64.11399999999999,12554583.0,71.0,2044.0
1970,Sub-Saharan Africa,Angola,7.301,37.032,5926333.0,262.29,5397.0
1970,Sub-Saharan Africa,Benin,6.747999999999998,42.38,2849508.0,265.5,1205.0
1970,Sub-Saharan Africa,Botswana,6.641,54.75899999999999,692959.0,127.7,1567.0
1970,Sub-Saharan Africa,Burkina Faso,6.622999999999998,39.095,5807492.0,319.1,790.0
